,hhid,group_id_x,totformalborrow_24,totinformalborrow_24,hhinc,hhnomembers_x,survey_round,hhinc_24,totformalborrow_24_top_coded,totinformalborrow_24_top_coded,hhinc_top_coded,hhinc_24_top_coded,total_borrowed_amount,pair_id,treated,daily_per_capita_income,below_poverty_line,gender_hoh,age_hoh,educyears_hoh,readwrite_hoh,noclasspassed_hoh,higheduc_hoh,hhnomembers_above18,hhnomembers_below18,hhreg_muslim,hhreg_christian,hhcaste_fc,hhcaste_bc,hhcaste_mbc,hhcaste_sc_st
96,7515.0,64.0,50000,301000,50160,5,Endline I,1203840,50000.0,293642.18849340803,50160.0,1203840.0,351000,7,0,334.4,1,Male (1),48.0,9 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
97,7571.0,63.0,12000,15000,6500,3,Endline I,156000,12000.0,15000.0,6500.0,156000.0,27000,10,0,72.22222222222221,1,Female (0),40.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
98,7599.0,35.0,247000,60000,5500,5,Endline I,132000,247000.0,60000.0,5500.0,132000.0,307000,34,1,36.66666666666667,1,Male (1),75.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
99,7712.0,14.0,50000,71000,11000,1,Endline I,264000,50000.0,71000.0,11000.0,264000.0,121000,1,0,366.6666666666667,1,Male (1),40.0,11 years,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
100,7766.0,138.0,15000,20000,7000,6,Endline II,168000,15000.0,20000.0,7000.0,168000.0,35000,12,1,38.88888888888889,1,Female (0),32.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
101,7771.0,16.0,39000,66000,5000,4,Endline II,120000,39000.0,66000.0,5000.0,120000.0,105000,15,0,41.666666666666664,1,Female (0),39.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
102,7772.0,98.0,50000,30000,20000,4,Endline II,480000,50000.0,30000.0,20000.0,480000.0,80000,16,1,166.66666666666666,1,Male (1),70.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,7834.0,64.0,29000,39000,7050,6,Endline I,169200,29000.0,39000.0,7050.0,169200.0,68000,7,0,39.166666666666664,1,Female (0),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
104,7892.0,40.0,33000,17000,4500,5,Endline I,108000,33000.0,17000.0,4500.0,108000.0,50000,34,0,30.0,1,Female (0),30.0,12 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
105,7927.0,57.0,62000,8000,3400,1,Endline II,81600,62000.0,8000.0,3400.0,81600.0,70000,2,0,113.33333333333333,1,Female (0),65.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,8068.0,63.0,50000,30000,1000,2,Endline I,24000,50000.0,30000.0,1000.0,24000.0,80000,10,0,16.666666666666668,0,Male (1),70.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,8138.0,123.0,50000,25000,22000,5,Endline II,528000,50000.0,25000.0,22000.0,528000.0,75000,21,1,146.66666666666669,1,Male (1),40.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
108,8157.0,48.0,12000,93500,9000,3,Endline I,216000,12000.0,93500.0,9000.0,216000.0,105500,1,1,100.0,1,Male (1),60.0,0 years,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,8162.0,22.0,10000,50000,1000,6,Endline I,24000,10000.0,50000.0,1000.0,24000.0,60000,26,1,5.555555555555556,0,Male (1),57.0,10 years,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,8191.0,63.0,25000,80000,11250,4,Endline I,270000,25000.0,80000.0,11250.0,270000.0,105000,10,0,93.75,1,Male (1),65.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,8201.0,124.0,50000,30000,2500,3,Endline I,60000,50000.0,30000.0,2500.0,60000.0,80000,17,1,27.777777777777775,1,Male (1),46.0,12 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112,8202.0,94.0,77000,86000,6000,8,Endline I,144000,77000.0,86000.0,6000.0,144000.0,163000,20,1,25.0,0,Female (0),52.0,0 years,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
113,8269.0,4.0,25000,390000,35600,8,Endline II,854400,25000.0,293642.18849340803,35600.0,854400.0,415000,31,0,148.33333333333334,1,Female (0),27.0,14 years (Class 12/HSC),1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
114,8278.0,63.0,28000,30000,10000,12,Endline I,240000,28000.0,30000.0,10000.0,240000.0,58000,10,0,27.777777777777775,1,Male (1),70.0,3-7 years (Classes 1-5),1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
115,8314.0,87.0,25000,42000,7500,5,Endline I,180000,25000.0,42000.0,7500.0,180000.0,67000,10,1,50.0,1,Male (1),29.0,14 years (Class 12/HSC),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
116,8319.0,48.0,54000,3000,15500,3,Endline I,372000,54000.0,3000.0,15500.0,372000.0,57000,1,1,172.2222222222222,1,Male (1),34.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
117,8428.0,3.0,95000,20000,5200,4,Endline II,124800,95000.0,20000.0,5200.0,124800.0,115000,31,1,43.333333333333336,1,Female (0),52.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,8434.0,35.0,50000,7000,4500,5,Endline I,108000,50000.0,7000.0,4500.0,108000.0,57000,34,1,30.0,1,Male (1),31.0,11 years,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
119,8647.0,96.0,50000,30000,1000,3,Endline II,24000,50000.0,30000.0,1000.0,24000.0,80000,14,0,11.111111111111112,0,Male (1),50.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,8702.0,40.0,25000,210000,15000,4,Endline I,360000,25000.0,210000.0,15000.0,360000.0,235000,34,0,125.0,1,Female (0),52.0,9 years,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
121,8706.0,16.0,30000,170000,13000,4,Endline II,312000,30000.0,170000.0,13000.0,312000.0,200000,15,0,108.33333333333333,1,Male (1),34.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
122,8779.0,84.0,50000,38000,1000,1,Endline I,24000,50000.0,38000.0,1000.0,24000.0,88000,9,1,33.333333333333336,1,Female (0),88.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,8780.0,137.0,50000,25000,10000,6,Endline II,240000,50000.0,25000.0,10000.0,240000.0,75000,14,1,55.55555555555555,1,Male (1),55.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
124,8892.0,2.0,50000,2000,5000,3,Endline II,120000,50000.0,2000.0,5000.0,120000.0,52000,12,0,55.55555555555555,1,Male (1),30.0,0 years,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
125,8903.0,76.0,50000,3000,4900,6,Endline II,117600,50000.0,3000.0,4900.0,117600.0,53000,5,0,27.222222222222225,1,Male (1),47.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
126,9005.0,4.0,138000,40000,19500,4,Endline II,468000,138000.0,40000.0,19500.0,468000.0,178000,31,0,162.5,1,Male (1),43.0,9 years,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
127,9135.0,123.0,33000,11000,6250,4,Endline II,150000,33000.0,11000.0,6250.0,150000.0,44000,21,1,52.083333333333336,1,Male (1),34.0,11 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
128,9148.0,123.0,50000,213000,5800,4,Endline II,139200,50000.0,213000.0,5800.0,139200.0,263000,21,1,48.333333333333336,1,Female (0),59.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129,9226.0,128.0,219000,30000,8000,5,Endline II,192000,219000.0,30000.0,8000.0,192000.0,249000,13,1,53.333333333333336,1,Male (1),60.0,3-7 years (Classes 1-5),1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130,9237.0,101.0,270000,30000,10000,4,Endline II,240000,270000.0,30000.0,10000.0,240000.0,300000,16,0,83.33333333333333,1,Female (0),37.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
131,9242.0,14.0,50000,2000,5500,5,Endline I,132000,50000.0,2000.0,5500.0,132000.0,52000,1,0,36.66666666666667,1,Male (1),62.0,14 years (Class 12/HSC),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
132,9244.0,3.0,167000,92000,3400,4,Endline II,81600,167000.0,92000.0,3400.0,81600.0,259000,31,1,28.333333333333332,1,Female (0),23.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
133,9265.0,64.0,65000,81000,13800,6,Endline I,331200,65000.0,81000.0,13800.0,331200.0,146000,7,0,76.66666666666667,1,Male (1),37.0,12 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
134,9294.0,123.0,50000,30000,6700,6,Endline II,160800,50000.0,30000.0,6700.0,160800.0,80000,21,1,37.22222222222222,1,Female (0),60.0,0 years,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
135,9311.0,94.0,70000,310000,12500,5,Endline I,300000,70000.0,293642.18849340803,12500.0,300000.0,380000,20,1,83.33333333333334,1,Female (0),36.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
136,9374.0,62.0,59000,30000,8300,6,Endline I,199200,59000.0,30000.0,8300.0,199200.0,89000,7,1,46.111111111111114,1,Male (1),48.0,0 years,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
137,9488.0,134.0,50000,117500,1500,5,Endline II,36000,50000.0,117500.0,1500.0,36000.0,167500,21,0,10.0,0,Male (1),30.0,0 years,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
138,9516.0,122.0,12000,8000,20000,6,Endline I,480000,12000.0,8000.0,20000.0,480000.0,20000,17,0,111.1111111111111,1,Male (1),30.0,11 years,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
139,9557.0,14.0,27000,11000,6900,3,Endline I,165600,27000.0,11000.0,6900.0,165600.0,38000,1,0,76.66666666666667,1,Male (1),55.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
140,9584.0,21.0,80000,30000,3000,5,Endline I,72000,80000.0,30000.0,3000.0,72000.0,110000,26,0,20.0,0,Male (1),50.0,12 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
141,9725.0,63.0,95000,30000,9830,6,Endline I,235920,95000.0,30000.0,9830.0,235920.0,125000,10,0,54.611111111111114,1,Male (1),50.0,0 years,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
142,9813.0,21.0,50000,5000,5000,4,Endline I,120000,50000.0,5000.0,5000.0,120000.0,55000,26,0,41.666666666666664,1,Male (1),45.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
143,9961.0,137.0,50000,35000,6700,3,Endline II,160800,50000.0,35000.0,6700.0,160800.0,85000,14,1,74.44444444444444,1,Male (1),55.0,11 years,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,10014.0,122.0,50000,30000,200,1,Endline I,4800,50000.0,30000.0,200.0,4800.0,80000,17,0,6.666666666666667,0,Female (0),61.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,10053.0,96.0,50000,30000,5000,4,Endline II,120000,50000.0,30000.0,5000.0,120000.0,80000,14,0,41.666666666666664,1,Female (0),65.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,10310.0,103.0,50000,140000,23000,5,Endline I,552000,50000.0,140000.0,23000.0,552000.0,190000,20,0,153.33333333333331,1,Male (1),40.0,14 years (Class 12/HSC),1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
147,10768.0,94.0,50000,30000,1000,1,Endline I,24000,50000.0,30000.0,1000.0,24000.0,80000,20,1,33.333333333333336,1,Female (0),52.0,0 years,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148,10870.0,62.0,22600,12000,18600,4,Endline I,446400,22600.0,12000.0,18600.0,446400.0,34600,7,1,155.0,1,Female (0),38.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149,11006.0,22.0,50000,30000,1320,5,Endline I,31680,50000.0,30000.0,1320.0,31680.0,80000,26,1,8.8,0,Female (0),60.0,0 years,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,11012.0,101.0,10000,55000,3250,4,Endline II,78000,10000.0,55000.0,3250.0,78000.0,65000,16,0,27.083333333333332,1,Male (1),47.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
151,11060.0,4.0,60000,40000,9800,5,Endline II,235200,60000.0,40000.0,9800.0,235200.0,100000,31,0,65.33333333333334,1,Male (1),50.0,3-7 years (Classes 1-5),1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,11118.0,2.0,50000,30000,1840,1,Endline II,44160,50000.0,30000.0,1840.0,44160.0,80000,12,0,61.333333333333336,1,Female (0),53.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,11159.0,123.0,50000,30000,6700,4,Endline II,160800,50000.0,30000.0,6700.0,160800.0,80000,21,1,55.833333333333336,1,Male (1),40.0,12 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
154,11163.0,137.0,225000,145000,3000,6,Endline II,72000,225000.0,145000.0,3000.0,72000.0,370000,14,1,16.666666666666668,0,Male (1),37.0,14 years (Class 12/HSC),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
155,11179.0,124.0,50000,30000,5500,5,Endline I,132000,50000.0,30000.0,5500.0,132000.0,80000,17,1,36.66666666666667,1,Male (1),63.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
156,11203.0,123.0,200000,30000,6700,4,Endline II,160800,200000.0,30000.0,6700.0,160800.0,230000,21,1,55.833333333333336,1,Male (1),38.0,12 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
157,11255.0,101.0,25000,10000,6200,4,Endline II,148800,25000.0,10000.0,6200.0,148800.0,35000,16,0,51.666666666666664,1,Male (1),48.0,8 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
158,11353.0,3.0,8000,30000,6700,2,Endline II,160800,8000.0,30000.0,6700.0,160800.0,38000,31,1,111.66666666666667,1,Male (1),78.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,11391.0,103.0,20000,2000,1450,6,Endline I,34800,20000.0,2000.0,1450.0,34800.0,22000,20,0,8.055555555555555,0,Male (1),34.0,0 years,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
160,11458.0,87.0,50000,30000,3340,6,Endline I,80160,50000.0,30000.0,3340.0,80160.0,80000,10,1,18.555555555555554,0,Female (0),70.0,0 years,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
161,11460.0,2.0,150000,30000,500,8,Endline II,12000,150000.0,30000.0,500.0,12000.0,180000,12,0,2.0833333333333335,0,Male (1),58.0,11 years,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
162,11562.0,138.0,50000,10000,7000,5,Endline II,168000,50000.0,10000.0,7000.0,168000.0,60000,12,1,46.66666666666667,1,Male (1),34.0,10 years,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
163,11574.0,138.0,289000,30000,6700,5,Endline II,160800,289000.0,30000.0,6700.0,160800.0,319000,12,1,44.66666666666667,1,Male (1),60.0,3-7 years (Classes 1-5),0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,11590.0,64.0,12000,30000,6700,6,Endline I,160800,12000.0,30000.0,6700.0,160800.0,42000,7,0,37.22222222222222,1,Male (1),50.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
165,11700.0,138.0,125000,30000,12000,5,Endline II,288000,125000.0,30000.0,12000.0,288000.0,155000,12,1,80.0,1,Female (0),36.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
166,11848.0,138.0,65000,35000,7500,7,Endline II,180000,65000.0,35000.0,7500.0,180000.0,100000,12,1,35.714285714285715,1,Female (0),35.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
167,11871.0,2.0,253000,30000,102000,6,Endline II,2448000,253000.0,30000.0,102000.0,2448000.0,283000,12,0,566.6666666666666,1,Male (1),46.0,14 years (Class 12/HSC),1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
168,11912.0,16.0,150000,225000,70000,4,Endline II,1680000,150000.0,225000.0,70000.0,1680000.0,375000,15,0,583.3333333333334,1,Male (1),32.0,12 years,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169,11913.0,22.0,20000,66000,6000,6,Endline I,144000,20000.0,66000.0,6000.0,144000.0,86000,26,1,33.333333333333336,1,Male (1),29.0,10 years,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
170,11914.0,3.0,50000,30000,11550,7,Endline II,277200,50000.0,30000.0,11550.0,277200.0,80000,31,1,55.0,1,Female (0),19.0,11 years,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
171,11986.0,40.0,52000,20000,12000,6,Endline I,288000,52000.0,20000.0,12000.0,288000.0,72000,34,0,66.66666666666667,1,Female (0),41.0,0 years,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
172,12037.0,98.0,50000,610000,12770,5,Endline II,306480,50000.0,293642.18849340803,12770.0,306480.0,660000,16,1,85.13333333333334,1,Male (1),40.0,11 years,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
173,12219.0,22.0,30000,65000,3000,4,Endline I,72000,30000.0,65000.0,3000.0,72000.0,95000,26,1,25.0,0,Male (1),36.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
174,12266.0,13.0,50000,30000,25000,4,Endline II,600000,50000.0,30000.0,25000.0,600000.0,80000,15,1,208.33333333333334,1,Male (1),67.0,19+ years (Post-graduate),1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
175,12410.0,14.0,15000,14000,3500,4,Endline I,84000,15000.0,14000.0,3500.0,84000.0,29000,1,0,29.166666666666668,1,Male (1),40.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
176,12474.0,84.0,105000,30000,5900,2,Endline I,141600,105000.0,30000.0,5900.0,141600.0,135000,9,1,98.33333333333333,1,Female (0),45.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
177,12478.0,64.0,24000,13000,4000,4,Endline I,96000,24000.0,13000.0,4000.0,96000.0,37000,7,0,33.333333333333336,1,Male (1),37.0,15-16 years (Vocational/industry studies),1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
178,12482.0,134.0,10000,15000,12500,2,Endline II,300000,10000.0,15000.0,12500.0,300000.0,25000,21,0,208.33333333333334,1,Male (1),55.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179,12514.0,128.0,50000,40000,11200,9,Endline II,268800,50000.0,40000.0,11200.0,268800.0,90000,13,1,41.48148148148148,1,Female (0),28.0,3-7 years (Classes 1-5),1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
180,12535.0,16.0,56000,30000,1000,2,Endline II,24000,56000.0,30000.0,1000.0,24000.0,86000,15,0,16.666666666666668,0,Female (0),40.0,3-7 years (Classes 1-5),0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,12564.0,84.0,50000,30000,5200,6,Endline I,124800,50000.0,30000.0,5200.0,124800.0,80000,9,1,28.88888888888889,1,Male (1),54.0,18 years (Graduate),1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
182,12615.0,122.0,124200,30000,3600,4,Endline I,86400,124200.0,30000.0,3600.0,86400.0,154200,17,0,30.0,1,Female (0),40.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
183,12677.0,14.0,157000,62000,7500,5,Endline I,180000,157000.0,62000.0,7500.0,180000.0,219000,1,0,50.0,1,Male (1),35.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
184,12839.0,21.0,50000,31000,2000,2,Endline I,48000,50000.0,31000.0,2000.0,48000.0,81000,26,0,33.333333333333336,1,Male (1),60.0,3-7 years (Classes 1-5),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,12863.0,137.0,169000,2000,5840,5,Endline II,140160,169000.0,2000.0,5840.0,140160.0,171000,14,1,38.93333333333333,1,Male (1),60.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
186,12955.0,35.0,32000,183000,9200,4,Endline I,220800,32000.0,183000.0,9200.0,220800.0,215000,34,1,76.66666666666667,1,Female (0),40.0,0 years,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187,13006.0,122.0,50000,150000,6700,4,Endline I,160800,50000.0,150000.0,6700.0,160800.0,200000,17,0,55.833333333333336,1,Male (1),60.0,12 years,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
188,13119.0,35.0,50000,30000,7700,2,Endline I,184800,50000.0,30000.0,7700.0,184800.0,80000,34,1,128.33333333333334,1,Male (1),71.0,13 years,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189,13147.0,76.0,90000,84250,10900,6,Endline II,261600,90000.0,84250.0,10900.0,261600.0,174250,5,0,60.55555555555555,1,Male (1),44.0,9 years,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
190,13284.0,108.0,50000,5000,2000,5,Endline II,48000,50000.0,5000.0,2000.0,48000.0,55000,13,0,13.333333333333334,0,Male (1),55.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
191,13321.0,57.0,50000,20000,9900,5,Endline II,237600,50000.0,20000.0,9900.0,237600.0,70000,2,0,66.0,1,Male (1),42.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
192,13344.0,4.0,50000,2000,3000,5,Endline II,72000,50000.0,2000.0,3000.0,72000.0,52000,31,0,20.0,0,Female (0),47.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
193,13493.0,40.0,190000,30000,15000,6,Endline I,360000,190000.0,30000.0,15000.0,360000.0,220000,34,0,83.33333333333333,1,Female (0),33.0,13 years,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
194,13570.0,62.0,50000,30000,4000,3,Endline I,96000,50000.0,30000.0,4000.0,96000.0,80000,7,1,44.44444444444445,1,Female (0),70.0,3-7 years (Classes 1-5),0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195,13673.0,94.0,50000,28000,11350,5,Endline I,272400,50000.0,28000.0,11350.0,272400.0,78000,20,1,75.66666666666666,1,Male (1),50.0,0 years,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
196,13682.0,122.0,50000,30000,700,1,Endline I,16800,50000.0,30000.0,700.0,16800.0,80000,17,0,23.333333333333332,0,Female (0),56.0,3-7 years (Classes 1-5),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197,13897.0,122.0,50000,30000,2100,2,Endline I,50400,50000.0,30000.0,2100.0,50400.0,80000,17,0,35.0,1,Male (1),54.0,0 years,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198,13973.0,48.0,10000,2000,5260,6,Endline I,126240,10000.0,2000.0,5260.0,126240.0,12000,1,1,29.222222222222225,1,Female (0),29.0,3-7 years (Classes 1-5),0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
199,13981.0,63.0,20000,30000,23000,8,Endline I,552000,20000.0,30000.0,23000.0,552000.0,50000,10,0,95.83333333333333,1,Male (1),76.0,12 years,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
200,14007.0,137.0,50000,8000,1000,3,Endline II,24000,50000.0,8000.0,1000.0,24000.0,58000,14,1,11.111111111111112,0,Male (1),74.0,3-7 years (Classes 1-5),1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201,14026.0,83.0,50000,30000,10000,6,Endline I,240000,50000.0,30000.0,10000.0,240000.0,80000,9,0,55.55555555555555,1,Male (1),60.0,3-7 years (Classes 1-5),1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
